current_date,target_date,issue_hour,pv_mapping_mode,next_day_terminal_soc_kwh,soc_sample_kwh,virtual_next_day_cost_yuan,value_subgradient_yuan_per_kwh,certified_max_gap_yuan,bundle_sample_count,information
2025-12-01,2025-12-02,0,linear_anchor_main,,1200.0,50774.36009390623,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,5876.908642692508,48656.393149484036,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,7916.746839258588,47737.87599262118,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,8527.11293175291,47463.43481615123,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,9724.673525666662,46927.35286168558,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,10009.430584957698,46799.93481615084,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,10326.74199953175,46666.308469511256,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,6,linear_anchor_main,,10800.0,46467.226635376166,-0.4030006650118583,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,1200.0,55119.84076051213,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,2850.385326518956,54370.58214942432,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,3709.580558841014,53981.069128590076,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,5876.908642691462,53001.87381609041,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,7916.746839256558,52083.356659228,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,8527.11293175291,51808.91548275713,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,9674.851449635522,51295.127028470815,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,10009.430584957698,51145.41548275674,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,10301.198839086566,51022.54588502423,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,12,linear_anchor_main,,10800.0,50812.707301982075,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,1200.0,53043.95308409899,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,2850.385326518956,52294.69447301117,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,3709.580558841014,51905.181452176934,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,5876.908642691462,50925.98613967727,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,7916.746839256558,50007.468982814855,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,8527.11293175291,49733.027806343984,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,9681.330232075414,49216.340341237745,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,10009.430584957972,49069.52780634348,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,10304.541512540394,48945.25054024137,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-01,2025-12-02,18,linear_anchor_main,,10800.0,48736.819625568925,-0.40499289993776433,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,1200.0,51018.75509116651,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,2850.385326518956,50269.49648007869,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,3709.580558841014,49879.98345924445,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,5876.908642692508,48900.788146744315,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,7916.746839258588,47982.270989881465,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,8527.112931755786,47707.829813410215,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,9681.082619943152,47191.253145396724,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,10009.430584957698,47044.32981341112,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,10304.253338480115,46920.17390331785,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,0,linear_anchor_main,,10800.0,46711.633871212696,-0.40499289993776433,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,1200.0,51018.75509116651,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,2850.385326518956,50269.49648007869,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,3709.580558841014,49879.98345924445,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,5876.908642692508,48900.788146744315,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,7916.746839258588,47982.270989881465,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,8527.112931755786,47707.829813410215,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,9681.082619943152,47191.253145396724,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,10009.430584957698,47044.32981341112,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,10304.253338480115,46920.17390331785,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,6,linear_anchor_main,,10800.0,46711.633871212696,-0.40499289993776433,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,1200.0,57456.91366146473,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,2850.3853265227904,56707.655050375164,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,3709.580558841014,56318.142029542665,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,5876.908642692508,55338.946717042534,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,7916.746839258588,54420.42956017968,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,8527.11293175291,54145.988383709715,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,9674.602403456458,53632.31136819674,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,10009.430584957972,53482.48838370921,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,10300.908720823827,53359.74096072932,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,12,linear_anchor_main,,10800.0,53149.79244151091,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,1200.0,50949.060988670215,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,2850.385326518956,50199.8023775824,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,3709.580558841014,49810.28935674816,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,5876.908642691462,48831.09404424849,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,7916.746839256558,47912.57688738608,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,8527.11293175291,47638.135710915216,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,9681.082619943152,47121.55904290044,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,10009.430584957972,46974.63571091471,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,10304.253338480286,46850.479800821486,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-02,2025-12-03,18,linear_anchor_main,,10800.0,46641.9397687164,-0.40499289993776433,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,1200.0,50810.955668093375,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,2850.385326518956,50061.69705700556,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,3709.580558841014,49672.18403617132,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,5876.908642692508,48692.98872367118,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,7916.746839258588,47774.47156680832,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,8527.11293175291,47500.03039033837,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,9724.264674922559,46964.1313811625,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,10009.430584958249,46836.53039033774,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,10326.269174987005,46703.10315981465,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,0,linear_anchor_main,,10800.0,46503.84323211039,-0.4030006650118583,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,1200.0,50810.955668093375,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,2850.385326518956,50061.69705700556,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,3709.580558841014,49672.18403617132,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,5876.908642692508,48692.98872367118,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,7916.746839258588,47774.47156680832,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,8527.11293175291,47500.03039033837,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,9724.264674922559,46964.1313811625,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,10009.430584958249,46836.53039033774,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,10326.269174987005,46703.10315981465,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,6,linear_anchor_main,,10800.0,46503.84323211039,-0.4030006650118583,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,1200.0,48576.011437689056,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,2850.3853265227904,47826.7528265995,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,3709.580558841014,47437.23980576699,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,5876.908642691462,46458.044493267334,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,7916.746839256558,45539.52733640492,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,8527.11293175291,45265.08615993406,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,9680.904901742777,44748.589014111996,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,10009.430584957972,44601.58615993355,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,10304.046507842024,44477.51735046544,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,12,linear_anchor_main,,10800.0,44268.89900170607,-0.40499289993776433,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,1200.0,50731.70837971141,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,2850.385326518956,49982.44976862359,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,3709.580558841014,49592.936747789354,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,5876.908642692508,48613.741435289216,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,7916.746839258588,47695.22427842636,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,8527.11293175291,47420.783101956404,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,9680.904901742924,46904.28595613428,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,10009.430584957972,46757.283101955894,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,10304.046507842024,46633.214292487784,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-03,2025-12-04,18,linear_anchor_main,,10800.0,46424.59594372842,-0.40499289993776433,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,1200.0,19008.301638484318,-0.45336520721280665,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,3065.120285525338,18163.93938456491,-0.45167865912738353,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,4799.115517285597,17381.8884814454,-0.45030833880797727,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,6661.554840287285,16543.540597847932,-0.4499921110419604,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,7810.753005317751,16028.993682433753,-0.44746228891382567,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,8271.974019077643,15822.614671921598,-0.4335482672090848,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,8485.629753336163,15729.984598554533,-0.4335482672090848,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,8781.847576415106,15602.268385525946,-0.4211205160046231,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,9550.02774959353,15279.338398473748,-0.41950775439793714,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,10509.932679956008,14878.543136433564,-0.4169463094932008,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,0,linear_anchor_main,,10800.0,14757.63897214696,-0.4030006650118583,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,1200.0,19008.301638484318,-0.45336520721280665,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,3065.120285525338,18163.93938456491,-0.45167865912738353,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,4799.115517285597,17381.8884814454,-0.45030833880797727,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,6661.554840287285,16543.540597847932,-0.4499921110419604,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,7810.753005317751,16028.993682433753,-0.44746228891382567,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,8271.974019077643,15822.614671921598,-0.4335482672090848,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,8485.629753336163,15729.984598554533,-0.4335482672090848,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,8781.847576415106,15602.268385525946,-0.4211205160046231,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,9550.02774959353,15279.338398473748,-0.41950775439793714,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,10509.932679956008,14878.543136433564,-0.4169463094932008,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-12-04,2025-12-05,6,linear_anchor_main,,10800.0,14757.63897214696,-0.4030006650118583,0.7464715993810387,11,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
