current_date,target_date,issue_hour,pv_mapping_mode,next_day_terminal_soc_kwh,soc_sample_kwh,virtual_next_day_cost_yuan,value_subgradient_yuan_per_kwh,certified_max_gap_yuan,bundle_sample_count,information
2025-01-01,2025-01-02,0,linear_anchor_main,,1200.0,46358.998692030844,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,0,linear_anchor_main,,10300.235865021727,43693.37542398458,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,0,linear_anchor_main,,10800.0,43483.171935660255,-0.4052775049271795,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,1200.0,47790.2647713374,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,2850.385326515121,47041.00616025133,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,3709.580558838857,46651.49313941633,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,5876.908642691462,45672.29782691569,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,7916.746839258588,44753.78067005236,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,8527.11293175291,44479.3394935824,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,9674.024803945369,43965.92093206872,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,10009.430584957972,43815.839493581894,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,10300.235865021727,43693.37542398458,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,6,linear_anchor_main,,10800.0,43483.171935660255,-0.4052775049271795,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,1200.0,46756.28710856368,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,2850.3853265227904,46007.02849747412,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,3709.580558843171,45617.51547664064,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,5876.908642692508,44638.32016414148,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,7916.746839256558,43719.80300727954,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,8527.11293175291,43445.36183080867,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,9674.024803945516,42931.94326929493,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,10009.430584957972,42781.861830808164,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,10300.235865021727,42659.39776121085,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,12,linear_anchor_main,,10800.0,42449.194272886525,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,1200.0,51781.54222260619,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,2850.3853265227904,51032.28361151663,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,3709.580558843171,50642.770590683154,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,5876.908642693554,49663.57527818352,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,7916.746839258588,48745.05812132114,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,8527.112931755786,48470.6169448499,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,9723.883484213711,47934.88850414241,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,10009.430584957698,47807.11694485079,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,10325.828338505627,47673.87535961399,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-02,2025-01-03,18,linear_anchor_main,,10800.0,47474.44938692904,-0.4030006650118583,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,1200.0,47660.135974394376,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,2850.3853265227904,46910.87736330481,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,3709.580558841014,46521.36434247231,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,5876.908642692508,45542.16902997218,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,7916.746839258588,44623.651873109324,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,8527.11293175291,44349.21069663936,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,9674.024803945516,43835.79213512562,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,10009.430584957972,43685.71069663887,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,10300.235865021727,43563.246627041546,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,0,linear_anchor_main,,10800.0,43353.04313871722,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,1200.0,47660.135974394376,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,2850.3853265227904,46910.87736330481,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,3709.580558841014,46521.36434247231,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,5876.908642692508,45542.16902997218,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,7916.746839258588,44623.651873109324,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,8527.11293175291,44349.21069663936,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,9674.024803945516,43835.79213512562,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,10009.430584957972,43685.71069663887,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,10300.235865021727,43563.246627041546,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,6,linear_anchor_main,,10800.0,43353.04313871722,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,1200.0,50837.461990408076,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,2850.385326518956,50088.20337932026,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,3709.580558841014,49698.69035848602,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,5876.908642692508,48719.49504598588,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,7916.746839258588,47800.97788912302,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,8527.11293175291,47526.53671265308,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,9723.883484213711,46990.8082719443,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,10009.430584957698,46863.03671265268,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,10325.828338505791,46729.795127415804,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,12,linear_anchor_main,,10800.0,46530.36915473092,-0.4030006650118583,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,1200.0,51000.91031077802,-0.4544192997661961,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,2850.385326518956,50251.65169969021,-0.4534706164681456,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,3709.580558841014,49862.13867885596,-0.4525219331700951,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,5876.908642691462,48882.943366356296,-0.45104620359534986,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,7916.746839256558,47964.42620949388,-0.4499921110419604,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,8527.11293175291,47689.98503302302,-0.44777851667984253,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,9674.024803945369,47176.56647150934,-0.44746228891382567,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,10009.430584957972,47026.48503302251,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,10300.235865021727,46904.020963425195,-0.4211205160046231,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-03,2025-01-04,18,linear_anchor_main,,10800.0,46693.81747510087,-0.4052775049271795,0.7992968171674875,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,1200.0,47305.70050884316,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,2850.385326518956,46556.44189775535,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,3709.580558838857,46166.92887692208,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,5876.908642690416,45187.73356442192,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,7916.746839256558,44269.21640755904,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,8527.112931755786,43994.77523108688,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,9674.024803945222,43481.356669574554,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,10009.430584957972,43331.27523108766,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,10300.235865021727,43208.81116149035,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,0,linear_anchor_main,,10800.0,42998.60767316602,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,1200.0,47305.70050884316,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,2850.385326518956,46556.44189775535,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,3709.580558838857,46166.92887692208,-0.4525219331700951,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,5876.908642690416,45187.73356442192,-0.45104620359534986,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,7916.746839256558,44269.21640755904,-0.4499921110419604,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,8527.112931755786,43994.77523108688,-0.44777851667984253,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,9674.024803945222,43481.356669574554,-0.44746228891382567,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,10009.430584957972,43331.27523108766,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,10300.235865021727,43208.81116149035,-0.4211205160046231,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,6,linear_anchor_main,,10800.0,42998.60767316602,-0.4052775049271795,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,12,linear_anchor_main,,1200.0,45997.39494406106,-0.4544192997661961,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
2025-01-04,2025-01-05,12,linear_anchor_main,,2850.3853265227904,45248.136332971495,-0.4534706164681456,0.7992968171747634,10,Q3 linear_anchor_main overlay + causal prior-day load/PV; no future actual PV
